Code;Value;Date
749759;1,03;04.07.2023
749759;1,23;04.07.2023
749759;1,23;04.07.2023
749759;5,91;04.07.2023
749759;30,76;04.07.2023
749759;9,06;04.07.2023
749759;60,42;04.07.2023
749759;123,22;04.07.2023
749759;1,13;04.07.2023
749759;1,13;04.07.2023
749759;1,13;04.07.2023
749759;123,21;04.07.2023
749759;123,22;04.07.2023
749759;21,19;04.07.2023
749759;135,57;04.07.2023
749759;115,1;04.07.2023
749759;135,57;04.07.2023
749759;115,1;04.07.2023
749759;1,03;04.07.2023
749759;7,67;04.07.2023
749759;0,87;04.07.2023
749759;135,57;04.07.2023
749759;6,48;04.07.2023
749759;84,42;04.07.2023
750159;148,64;04.07.2023
750159;139,04;04.07.2023
749759;597,59;04.07.2023
749759;405,11;04.07.2023
749759;906,86;04.07.2023
749759;44,92;04.07.2023
749759;1,36;04.07.2023
777671;-1296;04.07.2023
777671;-1296;04.07.2023
777671;-1296;04.07.2023
746659;87,89;04.07.2023
757559;4424,21;04.07.2023
735059;-0,41;04.07.2023
735059;0,41;04.07.2023
735059;-0,48;04.07.2023
735059;-0,31;04.07.2023
735059;0,48;04.07.2023
735059;0,31;04.07.2023
735059;-0,6;04.07.2023
735059;0,6;04.07.2023
735059;-0,41;04.07.2023
735059;0,41;04.07.2023
735059;-0,35;04.07.2023
735059;-0,41;04.07.2023
735059;0,35;04.07.2023
735059;0,41;04.07.2023
735059;-0,03;04.07.2023
735059;-0,02;04.07.2023
735059;-0,01;04.07.2023
735059;-0,03;04.07.2023
735059;0,03;04.07.2023
735059;0,02;04.07.2023
735059;0,01;04.07.2023
735059;0,03;04.07.2023
735059;-0,03;04.07.2023
735059;-0,14;04.07.2023
735059;0,14;04.07.2023
735059;0,03;04.07.2023
757571;17,34;04.07.2023
736960;54,46;03.07.2023
736960;50,93;03.07.2023
749659;16,98;03.07.2023
749759;37,98;03.07.2023
749759;127,07;03.07.2023
749759;127,07;03.07.2023
749759;291,85;03.07.2023
749759;41,38;03.07.2023
750259;134,14;03.07.2023
749759;99,05;03.07.2023
749759;31,36;03.07.2023
749759;9,61;03.07.2023
749759;54,94;03.07.2023
750159;679,21;03.07.2023
736960;63,17;03.07.2023
736960;32,67;03.07.2023
735859;408,38;03.07.2023
733759;2512,8;03.07.2023
733759;579,46;03.07.2023
735859;152,46;03.07.2023
741562;82,66;03.07.2023
741562;121,11;03.07.2023
741562;90,01;03.07.2023
741562;97,37;03.07.2023
741559;3072,29;03.07.2023
741559;17526,66;03.07.2023
747459;12355,02;03.07.2023
754759;6089,34;03.07.2023
755159;1265,96;03.07.2023
755159;3644,88;03.07.2023
728859;9,26;03.07.2023
728859;254,05;03.07.2023
754759;495,3;03.07.2023
754859;1356,29;03.07.2023
735059;270,89;03.07.2023
733759;-3444,09;03.07.2023
733759;-1168,09;03.07.2023
733759;-850,81;03.07.2023
733759;-381,16;03.07.2023
733759;-381,16;03.07.2023
736960;62,89;02.07.2023
749659;10,1;02.07.2023
749659;22,52;02.07.2023
749759;12,12;02.07.2023
749759;21,92;02.07.2023
749759;135,94;02.07.2023
749759;28,21;02.07.2023
750159;37,89;02.07.2023
757571;9,53;03.07.2023
757571;9,54;03.07.2023
757571;9,54;03.07.2023
762759;6042,37;31.07.2023
762759;6042,37;31.07.2023
762759;-72532,85;31.07.2023
762759;5664;31.07.2023
747459;110,26;01.07.2023
755159;110,26;01.07.2023
762759;4473,09;30.06.2023
762759;1796,48;30.06.2023
762759;-19662,87;30.06.2023
738759;158,65;30.06.2023
741559;30700;03.07.2023
754759;4000;03.07.2023
755159;7100;03.07.2023
749659;45,79;30.06.2023
749659;69,5;30.06.2023
749759;180,89;30.06.2023
749759;6,22;30.06.2023
749759;6,22;30.06.2023
749759;22,6;30.06.2023
749759;6,22;30.06.2023
749759;6,22;30.06.2023
749759;6,22;30.06.2023
749759;26,01;30.06.2023
749759;5,65;30.06.2023
749759;28,87;30.06.2023
749759;20,31;30.06.2023
749759;180,89;30.06.2023
749759;180,89;30.06.2023
749759;140,69;30.06.2023
749759;180,89;30.06.2023
750259;196,66;30.06.2023
757559;16,66;30.06.2023
697659;-30263,63;04.07.2023
697659;-7297,64;04.07.2023
706759;-3151,69;04.07.2023
708859;-349,32;04.07.2023
708859;-109,12;04.07.2023
723960;-6919,2;04.07.2023
723960;-1153,21;04.07.2023
726459;-7725,58;04.07.2023
726459;-837,01;04.07.2023
726468;-19235,9;04.07.2023
726468;-2737,3;04.07.2023
736960;-28,59;04.07.2023
747259;-246,62;04.07.2023
747259;-762,22;04.07.2023
747459;-25003,76;04.07.2023
749759;-1741,7;04.07.2023
750459;-800,4;04.07.2023
750459;-95;04.07.2023
757559;-2042,66;04.07.2023
757571;-940;04.07.2023
764669;-47030,66;04.07.2023
764669;41805,03;04.07.2023
764659;132,4;30.06.2023
764659;5225,63;30.06.2023
764659;77,55;30.06.2023
764659;1100,03;30.06.2023
777669;0,37;29.06.2023
777669;-0,37;29.06.2023
777679;-31907,77;30.06.2023
777679;20699,99;30.06.2023
777679;-20699,99;30.06.2023
777679;27130,85;30.06.2023
777679;4776,92;30.06.2023
777679;3184,61;30.06.2023
777679;-4776,92;30.06.2023
777679;1592,31;30.06.2023
777679;-1592,31;30.06.2023
777679;-3184,61;30.06.2023
777679;1592,31;30.06.2023
777679;-1592,31;30.06.2023
777679;6369,23;30.06.2023
777679;-6369,23;30.06.2023
777679;3184,61;30.06.2023
777679;-3184,61;30.06.2023
777679;3184,61;30.06.2023
777679;-3184,61;30.06.2023
777679;1592,31;30.06.2023
777679;3184,61;30.06.2023
777679;-1592,31;30.06.2023
777679;4776,92;30.06.2023
777679;-4776,92;30.06.2023
777679;-3184,61;30.06.2023
777679;1592,31;30.06.2023
777679;-1592,31;30.06.2023
777679;1592,31;30.06.2023
777679;-1592,31;30.06.2023
777679;4776,92;30.06.2023
777679;11146,15;30.06.2023
777679;-11146,15;30.06.2023
777670;-5739,74;05.07.2023
777670;5739,74;05.07.2023
757571;940;30.06.2023
754759;1254,22;30.06.2023
754859;69,62;30.06.2023
754759;551,67;30.06.2023
762759;20248,35;03.07.2023
762759;1687,36;30.06.2023
756659;0,88;05.07.2023
756659;-0,88;05.07.2023
756660;0,9;29.06.2023
756660;-0,88;05.07.2023
726459;905,92;03.07.2023
726459;3617,61;03.07.2023
726459;1547,68;03.07.2023
726459;6343,31;03.07.2023
726459;1061,6;03.07.2023
726459;2176,57;03.07.2023
726459;842,45;03.07.2023
726459;455,91;03.07.2023
726459;825,13;03.07.2023
726459;3992,75;03.07.2023
726459;1024,84;03.07.2023
726459;833,98;03.07.2023
726459;1294,16;03.07.2023
726459;3178,43;03.07.2023
726459;370,81;03.07.2023
726459;3111,52;03.07.2023
726459;2091,39;03.07.2023
726459;152,68;03.07.2023
726459;4602,67;03.07.2023
726459;1278,34;03.07.2023
726459;552,6;03.07.2023
733759;0,9;03.07.2023
756659;-0,9;03.07.2023
767659;-3573655,92;03.07.2023
767659;2686520,7;03.07.2023
767659;887135,21;03.07.2023
726469;5390,5;03.07.2023
726469;11203,66;03.07.2023
726469;3455,52;03.07.2023
726469;4515,96;03.07.2023
726469;864,52;03.07.2023
726469;4412,24;03.07.2023
726469;1157,82;03.07.2023
726469;2537,79;03.07.2023
726469;1204,69;03.07.2023
726469;1791,26;03.07.2023
726469;1419,63;03.07.2023
726469;2042,33;03.07.2023
726469;1527,09;03.07.2023
726469;3946,46;03.07.2023
726469;-4818,74;03.07.2023
747259;7774,94;03.07.2023
747259;50567,53;03.07.2023
726459;222,11;03.07.2023
726459;1284,37;03.07.2023
726459;475,52;03.07.2023
726459;622,13;03.07.2023
726459;1654,4;03.07.2023
726459;1754,67;03.07.2023
726459;817,28;03.07.2023
726459;5949,87;03.07.2023
726459;201,03;03.07.2023
726459;190,09;03.07.2023
726459;1199,12;03.07.2023
726459;654,83;03.07.2023
726459;1601,79;03.07.2023
726459;584,35;03.07.2023
726459;653,91;03.07.2023
726459;985,71;03.07.2023
726459;2053,68;03.07.2023
726459;458,06;03.07.2023
726459;563,91;03.07.2023
726459;662,65;03.07.2023
726459;569,18;03.07.2023
726459;2410,2;03.07.2023
726459;572,21;03.07.2023
726459;5697,25;03.07.2023
726459;1516,44;03.07.2023
726459;488,93;03.07.2023
726459;169,53;03.07.2023
726459;740,14;03.07.2023
726459;2305,05;03.07.2023
726459;491,05;03.07.2023
726468;2269,33;03.07.2023
726468;3404;03.07.2023
726468;4084,8;03.07.2023
767660;-62123,19;03.07.2023
763459;420,74;03.07.2023
763459;367,23;03.07.2023
767660;-1452,2;03.07.2023
747559;3600;03.07.2023
723960;19479,33;03.07.2023
723960;6493,11;03.07.2023
723960;9739,68;03.07.2023
723960;3246,57;03.07.2023
723960;6493,11;03.07.2023
723960;3246,57;03.07.2023
723960;19479,33;03.07.2023
723960;3246,57;03.07.2023
723960;19479,33;03.07.2023
723960;9739,68;03.07.2023
723960;3246,57;03.07.2023
723960;3246,57;03.07.2023
723960;9739,68;03.07.2023
723960;19479,33;03.07.2023
723960;6493,11;03.07.2023
723960;16232,79;03.07.2023
723960;42205,23;03.07.2023
723960;9739,68;03.07.2023
723960;3246,57;03.07.2023
723960;19479,33;03.07.2023
723960;25972,44;03.07.2023
723960;16232,79;03.07.2023
723960;71,02;03.07.2023
723960;426,09;03.07.2023
723960;426,09;03.07.2023
723960;426,09;03.07.2023
723960;568,12;03.07.2023
723960;355,08;03.07.2023
723960;923,2;03.07.2023
723960;213,05;03.07.2023
723960;71,02;03.07.2023
723960;426,09;03.07.2023
723960;213,05;03.07.2023
723960;71,02;03.07.2023
723960;71,02;03.07.2023
723960;213,05;03.07.2023
723960;426,09;03.07.2023
723960;142,03;03.07.2023
723960;355,08;03.07.2023
723960;71,02;03.07.2023
723960;213,05;03.07.2023
723960;70,96;03.07.2023
723960;142,03;03.07.2023
723960;142,03;03.07.2023
773659;-614202,6;12.07.2023
697859;62291,24;30.06.2023
697859;37997,06;30.06.2023
697859;70895,37;30.06.2023
697859;13680,2;30.06.2023
697859;16387,64;30.06.2023
749759;56,11;03.07.2023
749759;146,8;03.07.2023
749759;20,6;03.07.2023
749759;149,7;03.07.2023
749759;105,41;03.07.2023
749759;1518,74;03.07.2023
749759;2155,94;03.07.2023
749759;1847,38;03.07.2023
749759;67,91;03.07.2023
749759;574,07;03.07.2023
749759;1419,43;03.07.2023
749759;932,85;03.07.2023
749759;61,54;03.07.2023
749759;1691,96;03.07.2023
749759;325,51;03.07.2023
749759;158,49;03.07.2023
749759;54,78;03.07.2023
749759;61,19;03.07.2023
749759;21,97;03.07.2023
749759;32,68;03.07.2023
749759;81,7;03.07.2023
749759;1733,68;03.07.2023
749759;193,64;03.07.2023
749759;200,16;03.07.2023
749759;9137,75;03.07.2023
749759;122,23;03.07.2023
749759;1036,67;03.07.2023
749759;47,85;03.07.2023
749759;3211,77;03.07.2023
749759;359,51;03.07.2023
749759;63,18;03.07.2023
749759;3795,49;03.07.2023
749759;1479,3;03.07.2023
749759;343,83;03.07.2023
749759;2145,22;03.07.2023
749759;793,26;03.07.2023
749759;815,61;03.07.2023
749759;776,67;03.07.2023
749759;1419,72;03.07.2023
749759;1971,34;03.07.2023
708859;349,84;30.06.2023
708859;144,2;30.06.2023
708859;73,84;30.06.2023
708859;35,7;30.06.2023
708859;92,44;30.06.2023
708859;909,63;30.06.2023
708859;446,24;30.06.2023
708859;1459,44;30.06.2023
708859;425,11;30.06.2023
708859;1018,39;30.06.2023
708859;92,84;30.06.2023
708859;372,79;30.06.2023
708859;427,75;30.06.2023
708859;394,71;30.06.2023
708859;246,92;30.06.2023
708859;214,97;30.06.2023
708859;280,41;30.06.2023
708859;154,51;30.06.2023
708859;349,32;30.06.2023
708859;109,12;30.06.2023
708859;735,16;30.06.2023
736960;32,68;29.06.2023
736960;44,44;29.06.2023
750159;25,47;29.06.2023
750159;6,79;29.06.2023
777671;-1296;29.06.2023
777671;-81;29.06.2023
777671;-81;29.06.2023
777671;-81;29.06.2023
777671;-486;29.06.2023
777671;-81;29.06.2023
777671;-243;29.06.2023
777671;-1215;29.06.2023
777671;-243;29.06.2023
777671;-243;29.06.2023
777671;-1215;29.06.2023
777671;-243;29.06.2023
777671;-243;29.06.2023
714660;1587,7;29.06.2023
714660;302,97;29.06.2023
714660;147,22;29.06.2023
714660;120;29.06.2023
714660;619,68;29.06.2023
714660;1770,23;29.06.2023
714660;1135,58;29.06.2023
714660;4233,03;29.06.2023
714660;7232,76;29.06.2023
714660;150,43;29.06.2023
714660;3207,4;29.06.2023
714660;1436,93;29.06.2023
714660;592,06;29.06.2023
714660;6050,48;29.06.2023
714660;1840,46;29.06.2023
738659;4281,78;29.06.2023
726459;1716,52;29.06.2023
726459;642,68;29.06.2023
738659;136,16;29.06.2023
738659;22471,02;29.06.2023
749759;5,44;28.06.2023
749759;48;28.06.2023
749759;36,46;28.06.2023
749759;15,11;28.06.2023
749759;20,97;28.06.2023
749659;22,27;28.06.2023
749659;24,62;28.06.2023
749759;209,14;28.06.2023
749759;209,15;28.06.2023
749759;209,15;28.06.2023
749759;209,15;28.06.2023
749759;5,54;28.06.2023
749759;5,54;28.06.2023
749759;5,54;28.06.2023
749759;5,54;28.06.2023
757559;890,2;28.06.2023
749659;7,89;28.06.2023
749659;51,3;28.06.2023
749659;11,83;28.06.2023
749659;6,52;28.06.2023
749659;22,84;28.06.2023
749659;35,39;28.06.2023
749659;26,23;28.06.2023
749659;9,45;28.06.2023
749659;15,4;28.06.2023
749659;8,01;28.06.2023
749659;42,49;28.06.2023
749659;2,37;28.06.2023
749659;2,37;28.06.2023
749659;6,99;28.06.2023
749659;8,6;28.06.2023
749659;3,22;28.06.2023
749659;9,68;28.06.2023
749659;23,68;28.06.2023
749759;25,6;28.06.2023
749759;70,84;28.06.2023
749759;70,84;28.06.2023
749759;10,63;28.06.2023
749759;10,63;28.06.2023
749759;0,94;28.06.2023
749759;0,94;28.06.2023
749759;0,94;28.06.2023
749759;0,94;28.06.2023
749759;0,94;28.06.2023
749759;0,94;28.06.2023
749759;0,94;28.06.2023
749759;0,94;28.06.2023
749759;16,13;28.06.2023
749759;104,29;28.06.2023
749759;104,29;28.06.2023
749759;104,29;28.06.2023
749759;104,29;28.06.2023
749759;104,29;28.06.2023
749759;104,29;28.06.2023
749759;104,29;28.06.2023
749759;104,29;28.06.2023
750159;8,95;28.06.2023
750259;52,47;28.06.2023
750259;59,23;28.06.2023
750259;73,38;28.06.2023
757559;11,96;28.06.2023
757559;13,74;28.06.2023
749759;44,19;28.06.2023
742059;-45,92;28.06.2023
735059;0,01;28.06.2023
735059;0,01;28.06.2023
757559;-1038,9;27.06.2023
757559;1038,9;27.06.2023
736960;23,78;27.06.2023
736960;22,93;27.06.2023
736960;34,54;27.06.2023
736960;13,88;27.06.2023
736960;20,94;27.06.2023
736960;27,17;27.06.2023
749659;9,62;27.06.2023
749659;6,32;27.06.2023
749659;6,32;27.06.2023
749659;6,32;27.06.2023
749659;6,32;27.06.2023
749759;-8,83;27.06.2023
777671;-486;27.06.2023
777671;-162;27.06.2023
777671;-162;27.06.2023
747459;127,87;27.06.2023
754759;352,82;27.06.2023
755159;55,55;27.06.2023
755159;29,96;27.06.2023
747459;54,46;27.06.2023
755159;8,17;27.06.2023
747459;8,17;27.06.2023
755159;29,96;27.06.2023
755159;54,46;27.06.2023
755159;29,96;27.06.2023
755159;55,55;27.06.2023
747459;55,55;27.06.2023
755159;102,8;27.06.2023
755159;192,39;27.06.2023
755159;201,11;27.06.2023
747459;1329,06;27.06.2023
747459;288,04;27.06.2023
755159;76,93;27.06.2023
755159;173,33;27.06.2023
755159;55,55;27.06.2023
755159;29,96;27.06.2023
754759;1876,07;27.06.2023
755159;55,55;27.06.2023
755159;31,32;27.06.2023
747459;21,65;27.06.2023
755159;158,7;27.06.2023
747459;24,91;27.06.2023
747459;59,74;27.06.2023
747459;29,96;27.06.2023
747459;54,46;27.06.2023
747459;302,49;27.06.2023
747459;130,92;27.06.2023
754759;382,17;27.06.2023
754759;54,13;27.06.2023
754859;36,84;27.06.2023
747459;815,2;27.06.2023
747459;103,94;27.06.2023
754759;1593,51;27.06.2023
754759;531,38;27.06.2023
747459;1161,23;27.06.2023
754759;2145,6;27.06.2023
754759;1311,84;27.06.2023
747459;164;27.06.2023
754859;342,35;27.06.2023
754859;110,31;27.06.2023
754859;1071,06;27.06.2023
755159;4,08;27.06.2023
755159;4,08;27.06.2023
747459;8,17;27.06.2023
747459;29,96;27.06.2023
755159;8,17;27.06.2023
755159;8,17;27.06.2023
755159;54,46;27.06.2023
755159;29,96;27.06.2023
755159;8,17;27.06.2023
755159;8,17;27.06.2023
755159;54,46;27.06.2023
755159;98,72;27.06.2023
747459;463,14;27.06.2023
755159;145,01;27.06.2023
747459;73,39;27.06.2023
755159;75,3;27.06.2023
747459;420,05;27.06.2023
755159;84,83;27.06.2023
755159;140,93;27.06.2023
755159;55,55;27.06.2023
755159;55,55;27.06.2023
755159;55,55;27.06.2023
755159;29,96;27.06.2023
747459;8,17;27.06.2023
755159;92,45;27.06.2023
755159;4,08;28.06.2023
733759;-207;27.06.2023
733759;206,86;27.06.2023
733759;-0,76;27.06.2023
733759;-0,19;27.06.2023
733759;-0,09;27.06.2023
733759;-0,09;27.06.2023
750459;10845,52;27.06.2023
750459;1845,73;27.06.2023
773660;1829;27.06.2023
750459;83;27.06.2023
767259;6373,23;27.06.2023
750459;260;27.06.2023
773660;472;27.06.2023
773660;1138;27.06.2023
750459;105,4;27.06.2023
750459;95;27.06.2023
750459;695;27.06.2023
750459;-65;27.06.2023
750459;695;27.06.2023
750459;3928,85;27.06.2023
750459;695;27.06.2023
757571;9,54;27.06.2023
757571;9,54;27.06.2023
749759;-5,65;27.06.2023
757571;35;27.06.2023
750259;1,1;26.06.2023
750259;12,17;26.06.2023
736960;59,66;26.06.2023
736960;52,57;26.06.2023
736960;65,31;26.06.2023
749759;309,63;26.06.2023
777671;-1296;26.06.2023
777671;-162;26.06.2023
777671;-162;26.06.2023
777671;-324;26.06.2023
777671;-1296;26.06.2023
777671;-324;26.06.2023
777671;-324;26.06.2023
777671;-1296;26.06.2023
777671;-81;26.06.2023
777671;-81;26.06.2023
738759;68,08;26.06.2023
735059;89,87;26.06.2023
735059;1468,35;26.06.2023
750159;36,76;25.06.2023
749659;15,89;25.06.2023
749659;1,09;25.06.2023
749759;18,86;25.06.2023
749759;29,55;25.06.2023
736960;32,96;25.06.2023
749659;53,78;25.06.2023
749759;6,18;25.06.2023
749759;37,04;25.06.2023
749759;15,85;25.06.2023
749759;5,65;25.06.2023
749759;127,1;25.06.2023
749759;11,17;25.06.2023
749759;36,22;25.06.2023
749759;1,98;25.06.2023
749759;127,1;25.06.2023
750259;127,95;25.06.2023
736960;57,19;25.06.2023
736960;61,55;25.06.2023
749759;680,8;25.06.2023
749759;99,06;25.06.2023
749759;99,08;25.06.2023
749759;29,96;25.06.2023
749759;26,69;25.06.2023
749759;10,99;25.06.2023
750259;16,49;25.06.2023
736960;87,64;25.06.2023
736960;90,43;25.06.2023
750259;61,27;25.06.2023
736960;85,78;25.06.2023
736960;77,08;25.06.2023
741059;7147,14;26.06.2023
757571;75;26.06.2023
736960;41,4;24.06.2023
736960;53,59;24.06.2023
736960;31,26;24.06.2023
747259;46,51;24.06.2023
749659;20,9;24.06.2023
749659;10,3;24.06.2023
749659;7,25;24.06.2023
749659;13,14;24.06.2023
749659;16,33;24.06.2023
749659;19,1;24.06.2023
749659;10,64;24.06.2023
749759;583,18;24.06.2023
749759;281,7;24.06.2023
749759;73,2;24.06.2023
749759;16,54;24.06.2023
749759;94,44;24.06.2023
749759;94,44;24.06.2023
749759;94,44;24.06.2023
749759;94,44;24.06.2023
749759;94,44;24.06.2023
749759;94,44;24.06.2023
749759;16,54;24.06.2023
749759;16,54;24.06.2023
749759;16,54;24.06.2023
749759;16,54;24.06.2023
749759;16,54;24.06.2023
749759;22,74;24.06.2023
749759;27,64;24.06.2023
736960;42,18;24.06.2023
757571;9,53;26.06.2023
757571;38,12;26.06.2023
757571;95,31;26.06.2023
757571;9,54;26.06.2023
757571;27,27;26.06.2023
736960;56,39;23.06.2023
736960;0,27;23.06.2023
749759;2544,83;23.06.2023
749759;146,17;23.06.2023
749759;46,77;23.06.2023
749659;19,43;23.06.2023
749759;2114,56;23.06.2023
749759;119,56;23.06.2023
749759;21,52;23.06.2023
749759;27,33;23.06.2023
757559;292,74;23.06.2023
750159;1138,84;23.06.2023
757559;878,23;23.06.2023
757571;25;23.06.2023
777671;-1134;23.06.2023
777671;-243;23.06.2023
777671;-243;23.06.2023
777671;-1215;23.06.2023
777671;-243;23.06.2023
777671;-243;23.06.2023
777671;-648;23.06.2023
777671;-243;23.06.2023
777671;-81;23.06.2023
755159;31,32;23.06.2023
747459;213,09;23.06.2023
755159;271,64;23.06.2023
755159;70,94;23.06.2023
747459;6,81;23.06.2023
755159;107,97;23.06.2023
755159;74,48;23.06.2023
755159;386,62;23.06.2023
755159;71,21;23.06.2023
755159;54,46;23.06.2023
755159;55,55;23.06.2023
747459;8,17;23.06.2023
755159;54,46;23.06.2023
755159;55,55;23.06.2023
755159;70,94;23.06.2023
755159;4,08;23.06.2023
755159;122,95;23.06.2023
747459;67,4;23.06.2023
755159;296,15;23.06.2023
747459;173,66;23.06.2023
755159;88,91;23.06.2023
755159;89,18;23.06.2023
755159;70,39;23.06.2023
755159;54,46;23.06.2023
755159;29,96;23.06.2023
755159;29,96;23.06.2023
747459;123,22;23.06.2023
747459;101,17;23.06.2023
747459;190,27;23.06.2023
747459;142,56;23.06.2023
755159;4,08;23.06.2023
747459;4,08;23.06.2023
747459;54,46;23.06.2023
755159;54,46;23.06.2023
755159;55,55;23.06.2023
755159;55,55;23.06.2023
747459;142,85;23.06.2023
755159;450,54;23.06.2023
755159;366,34;23.06.2023
755159;55,55;23.06.2023
755159;55,55;23.06.2023
747459;8,17;23.06.2023
755159;8,17;23.06.2023
742059;3450,02;23.06.2023
742059;5718,72;23.06.2023
742059;3000;23.06.2023
697659;3575,1;23.06.2023
697659;2389,61;23.06.2023
697659;1177,73;23.06.2023
697659;21509,03;23.06.2023
697659;16072,02;23.06.2023
697659;15737,17;23.06.2023
697659;10538,99;23.06.2023
697659;7537,85;23.06.2023
697659;18807,8;23.06.2023
697659;3290,53;23.06.2023
697659;9667,54;23.06.2023
697659;20424;23.06.2023
697659;9077,24;23.06.2023
697659;8963,87;23.06.2023
706759;211,87;23.06.2023
706759;370,77;23.06.2023
706759;4981,95;23.06.2023
706759;2865,51;23.06.2023
706759;163,07;23.06.2023
706759;1059,36;23.06.2023
726459;1770,08;23.06.2023
726459;272,32;23.06.2023
726459;272,32;23.06.2023
726459;2314,72;23.06.2023
726459;1225,44;23.06.2023
726459;1361,6;23.06.2023
726459;204,24;23.06.2023
726459;1089,28;23.06.2023
726459;1089,28;23.06.2023
726459;1225,44;23.06.2023
726459;544,64;23.06.2023
726459;680,8;23.06.2023
726459;680,8;23.06.2023
726459;1089,28;23.06.2023
726468;1361,6;23.06.2023
726468;7488,8;23.06.2023
726468;1361,6;23.06.2023
726468;2269,33;23.06.2023
726468;9758,14;23.06.2023
726468;8169,6;23.06.2023
726468;4084,8;23.06.2023
726468;4084,8;23.06.2023
726468;5219,56;23.06.2023
726468;3404;23.06.2023
726468;2723,2;23.06.2023
726468;2269,34;23.06.2023
726469;3176,69;23.06.2023
726469;464,31;23.06.2023
726469;3760,06;23.06.2023
726469;231,47;23.06.2023
697659;60666,98;23.06.2023
697659;4532,09;23.06.2023
697659;22741,64;23.06.2023
697659;9652,95;23.06.2023
697659;6170,06;23.06.2023
697659;5306,19;23.06.2023
697659;50857,79;23.06.2023
697659;16574,3;23.06.2023
697659;23319,4;23.06.2023
697659;39992,55;23.06.2023
697659;13234,75;23.06.2023
697659;2458,22;23.06.2023
697659;14270,25;23.06.2023
697659;42522,98;23.06.2023
697659;50116,15;23.06.2023
697659;3012,89;23.06.2023
726059;570,17;23.06.2023
726059;1116,26;23.06.2023
726459;204,24;23.06.2023
726459;6422,21;23.06.2023
726459;1225,44;23.06.2023
726459;2859,36;23.06.2023
726459;3948,64;23.06.2023
726459;1770,08;23.06.2023
726459;680,8;23.06.2023
726459;2859,36;23.06.2023
726459;1770,08;23.06.2023
726459;680,8;23.06.2023
726459;4765,6;23.06.2023
726459;5174,08;23.06.2023
726459;1633,92;23.06.2023
726459;1089,28;23.06.2023
726459;4901,76;23.06.2023
726468;24281,87;23.06.2023
726468;1361,6;23.06.2023
726468;9758,13;23.06.2023
726468;16566,13;23.06.2023
726468;10212;23.06.2023
726468;6808;23.06.2023
726468;1361,6;23.06.2023
726468;3404;23.06.2023
726468;7488,8;23.06.2023
726468;3404;23.06.2023
726468;18835,46;23.06.2023
726468;21558,66;23.06.2023
726468;6808;23.06.2023
726468;3404;23.06.2023
726468;18381,6;23.06.2023
726469;1350,71;23.06.2023
726469;4913,2;23.06.2023
726469;648,12;23.06.2023
726469;1670,96;23.06.2023
726469;699,05;23.06.2023
726469;665,55;23.06.2023
747259;151,36;23.06.2023
697659;8426,1;23.06.2023
706759;439,19;23.06.2023
706759;103,22;23.06.2023
726459;1305,74;23.06.2023
726468;5549,4;23.06.2023
747259;246,62;23.06.2023
697659;21837,53;23.06.2023
697659;4981,89;23.06.2023
697659;6906,13;23.06.2023
697659;7297,64;23.06.2023
706759;116,96;23.06.2023
706759;-28,74;23.06.2023
706759;294,92;23.06.2023
706759;1188,64;23.06.2023
706759;819,22;23.06.2023
706759;756,25;23.06.2023
706759;1437,08;23.06.2023
706759;488,78;23.06.2023
706759;215,56;23.06.2023
706759;58,65;23.06.2023
726459;684,33;23.06.2023
726459;684,33;23.06.2023
726459;2737,3;23.06.2023
726459;684,33;23.06.2023
726468;3421,63;23.06.2023
726468;3421,63;23.06.2023
726468;13686,5;23.06.2023
726468;2737,3;23.06.2023
726469;4818,74;23.06.2023
757571;9,54;23.06.2023
757571;9,54;23.06.2023
757571;9,54;23.06.2023
749659;23,15;22.06.2023
749659;11,94;22.06.2023
749659;6,71;22.06.2023
749659;10,24;22.06.2023
749659;4,38;22.06.2023
749659;13,88;22.06.2023
749659;15,24;22.06.2023
749759;2,54;22.06.2023
749759;6,29;22.06.2023
749759;125,69;22.06.2023
749759;29,86;22.06.2023
749759;67,06;22.06.2023
749759;125,69;22.06.2023
749759;142,47;22.06.2023
749759;125,69;22.06.2023
749759;125,69;22.06.2023
749759;142,47;22.06.2023
749759;1,32;22.06.2023
749759;1,15;22.06.2023
749759;1,15;22.06.2023
749759;1,15;22.06.2023
749759;1,32;22.06.2023
749759;1,15;22.06.2023
749759;19,48;22.06.2023
749759;6,57;22.06.2023
749759;5,29;22.06.2023
749759;12,25;22.06.2023
749759;2,6;22.06.2023
749759;2,43;22.06.2023
749759;78,75;22.06.2023
749759;6,85;22.06.2023
749759;179,17;22.06.2023
750159;113,96;22.06.2023
750159;24,85;22.06.2023
750259;183,86;22.06.2023
750259;76,47;22.06.2023
750259;66,82;22.06.2023
736960;62,64;22.06.2023
749759;2,72;22.06.2023
749759;44,93;22.06.2023
736960;54,97;22.06.2023
749759;51,65;22.06.2023
749858;-1039,92;22.06.2023
749858;-50,55;22.06.2023
777671;-567;22.06.2023
777671;-162;22.06.2023
777671;-162;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
777671;-1;22.06.2023
777671;1;22.06.2023
